date,total_sales,mean_sales_per_row,median_sales_per_row,total_promotion_units,rows_with_promotion,zero_sales_rows,total_rows,calendar_event_count,transferred_event_count,unique_locale_names,non_transferred_event_count,is_calendar_event,has_non_transferred_event,has_transferred_event,holiday_type_additional,holiday_type_bridge,holiday_type_event,holiday_type_holiday,holiday_type_transfer,holiday_type_work_day,holiday_locale_local,holiday_locale_national,holiday_locale_regional,rows_with_promotion_pct,zero_sales_pct,is_year_start
2015-09-24,557321.610921,312.7506234124579,18.0,2352,516,386,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2895622895622896,0.2166105499438833,False
2015-09-25,646083.8750635,362.56109711756454,22.5,7739,614,393,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.3445566778900112,0.22053872053872053,False
2015-09-26,890486.060145,499.7115937962963,28.0,2486,494,359,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2772166105499439,0.20145903479236812,False
2015-09-27,1018062.963565,571.3035710241302,21.0,3382,469,419,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.26318742985409654,0.2351290684624018,False
2015-09-28,671261.0640092,376.68971044287315,17.0,2245,399,387,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.2239057239057239,0.21717171717171718,False
2015-09-29,609130.6581453,341.8241628200337,17.0,4278,426,394,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.23905723905723905,0.22109988776655443,False
2015-09-30,711182.539054,399.0923339248036,18.0,9027,479,389,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.26879910213243546,0.21829405162738497,False
2015-10-01,796340.858947,446.8803922261504,23.0,2231,397,337,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.22278338945005613,0.18911335578002245,False
2015-10-02,830719.387744,466.1724959281706,24.964,7801,589,352,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.33052749719416386,0.19753086419753085,False
2015-10-03,1179376.177625,661.827260171156,38.0,2220,409,318,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.22951739618406286,0.17845117845117844,False
2015-10-04,1234130.938595,692.5538375953984,27.0,3011,397,365,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.22278338945005613,0.2048260381593715,False
2015-10-05,809524.837996,454.27880920089785,21.0,1990,381,358,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2138047138047138,0.20089786756453423,False
2015-10-06,696169.275967,390.6673826975309,20.5,3989,384,365,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21548821548821548,0.2048260381593715,False
2015-10-07,720562.330573,404.3559655291807,20.0,8798,433,371,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.24298540965207632,0.20819304152637486,False
2015-10-08,603066.030064,338.420892291807,19.0,2042,384,382,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21548821548821548,0.2143658810325477,False
2015-10-09,873934.7190479999,490.4235235959596,31.002000000000002,7815,579,304,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,1,0,0.32491582491582494,0.17059483726150393,False
2015-10-10,867556.973019,486.84454153703706,34.0,1969,403,299,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.22615039281705948,0.16778900112233447,False
2015-10-11,973329.203973,546.2004511632997,24.0,2852,385,359,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21604938271604937,0.20145903479236812,False
2015-10-12,721634.5721813,404.9576723800786,19.0,1864,369,320,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.20707070707070707,0.17957351290684623,False
2015-10-13,585141.5538577,328.36226366874297,20.0,3899,355,337,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.19921436588103256,0.18911335578002245,False
2015-10-14,688198.106351,386.1942235415264,20.0,8778,418,323,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2345679012345679,0.18125701459034793,False
2015-10-15,577952.197162,324.32783230190796,19.0,1289,313,348,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.17564534231200898,0.19528619528619529,False
2015-10-16,693829.351874,389.3542939809203,25.6875,6959,556,313,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.31200897867564537,0.17564534231200898,False
2015-10-17,958052.958031,537.6279225763187,36.0,1355,360,291,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.20202020202020202,0.1632996632996633,False
2015-10-18,1071477.102879,601.277835510101,26.0,2212,344,330,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.19304152637485972,0.18518518518518517,False
2015-10-19,699259.488037,392.40150843827155,20.817500000000003,1166,310,322,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1739618406285073,0.18069584736251404,False
2015-10-20,660308.361186,370.5434125622896,20.0,3039,276,316,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.15488215488215487,0.17732884399551066,False
2015-10-21,672847.3460333,377.57987992890014,20.0,7950,354,334,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.19865319865319866,0.18742985409652077,False
2015-10-22,547020.0469813,306.96972333406285,19.0,1019,269,343,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.15095398428731763,0.19248035914702583,False
2015-10-23,639040.6062,358.60864545454547,24.0,6519,499,336,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.28002244668911336,0.18855218855218855,False
2015-10-24,859950.710621,482.5761563529742,34.0,915,266,295,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.14927048260381592,0.16554433221099887,False
2015-10-25,1018783.141953,571.70771153367,25.0,1822,254,339,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1425364758698092,0.19023569023569023,False
2015-10-26,649914.352338,364.7106354309764,18.872500000000002,842,238,327,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1335578002244669,0.1835016835016835,False
2015-10-27,587066.101075,329.44225649551066,18.0,2944,246,339,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.13804713804713806,0.19023569023569023,False
2015-10-28,599388.1222552,336.3569709625141,20.0,7811,320,338,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.17957351290684623,0.18967452300785634,False
2015-10-29,511860.0689186,287.2390959139169,17.0,1392,245,356,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.13748597081930417,0.19977553310886645,False
2015-10-30,635875.8911987,356.8327111103816,22.0,7060,494,323,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2772166105499439,0.18125701459034793,False
2015-10-31,915956.851878,514.0049673838383,34.0,1667,288,282,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.16161616161616163,0.15824915824915825,False
2015-11-01,819250.388037,459.73646915656565,27.0,2621,293,297,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1644219977553311,0.16666666666666666,False
2015-11-02,762549.794932,427.9179545072952,25.0,1715,262,297,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,1,0,0.14702581369248036,0.16666666666666666,False
2015-11-03,1033439.132986,579.932173392817,24.0,3898,297,353,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,1,0,0.16666666666666666,0.19809203142536475,False
2015-11-04,855494.43996,480.0754432996633,22.4005,9041,370,341,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.20763187429854096,0.19135802469135801,False
2015-11-05,649662.670907,364.56940006004487,19.0,1872,290,330,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1627384960718294,0.18518518518518517,False
2015-11-06,671145.788057,376.6250213563412,21.0,7448,473,329,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,0,1,0.2654320987654321,0.18462401795735128,False
2015-11-07,929723.344157,521.7302716930415,31.0,1881,300,299,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,0,1,0.16835016835016836,0.16778900112233447,False
2015-11-08,1077361.9559685,604.5802222045455,25.0,2868,274,320,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1537598204264871,0.17957351290684623,False
2015-11-09,683644.901987,383.6391144708193,19.0,1707,260,331,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.14590347923681257,0.18574635241301907,False
2015-11-10,623529.1790699,349.90414089219973,18.0,3788,283,325,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.15881032547699214,0.18237934904601572,False
2015-11-11,689746.212316,387.0629698742986,19.0,8741,340,355,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.19079685746352412,0.19921436588103256,False
2015-11-12,506937.6640027,284.4768035929854,19.0,1777,266,334,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.14927048260381592,0.18742985409652077,False
2015-11-13,626674.025055,351.66892539562286,22.0,7175,471,339,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.26430976430976433,0.19023569023569023,False
2015-11-14,867597.332909,486.867190184624,30.0,2300,350,294,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.19640852974186307,0.16498316498316498,False
2015-11-15,1056159.462651,592.6820778063973,25.0,3508,369,346,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.20707070707070707,0.1941638608305275,False
2015-11-16,716508.7092175,402.0812060704265,20.0,2524,372,325,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.20875420875420875,0.18237934904601572,False
2015-11-17,618919.988059,347.3176139500561,19.0,4525,390,311,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21885521885521886,0.1745230078563412,False
2015-11-18,683954.18795,383.81267561728396,19.0,9935,438,340,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.24579124579124578,0.19079685746352412,False
2015-11-19,560452.567301,314.50761352469135,18.0,2888,425,331,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.23849607182940516,0.18574635241301907,False
2015-11-20,665619.668251,373.5239440241302,21.0,8109,556,338,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.31200897867564537,0.18967452300785634,False
2015-11-21,863726.8816559,484.6952197844557,31.0,2473,376,308,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21099887766554434,0.1728395061728395,False
2015-11-22,1015844.2849005,570.0585212685185,25.0,3537,398,355,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.22334455667789002,0.19921436588103256,False
2015-11-23,696685.460932,390.95704878338944,19.0,2307,335,331,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.18799102132435466,0.18574635241301907,False
2015-11-24,612710.200935,343.8328849242424,19.0,4508,376,340,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21099887766554434,0.19079685746352412,False
2015-11-25,658917.83013,369.7630921043771,20.0,9548,430,335,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.24130190796857465,0.18799102132435466,False
2015-11-26,530358.330027,297.61971381986535,17.804000000000002,2134,342,345,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1919191919191919,0.1936026936026936,False
2015-11-27,645087.0350447,362.0017031676207,22.0,7812,551,340,1782,1,0,1,1,True,True,False,0,0,1,0,0,0,0,1,0,0.30920314253647585,0.19079685746352412,False
2015-11-28,850596.003884,477.32660150617284,28.0,2432,371,294,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.20819304152637486,0.16498316498316498,False
2015-11-29,1070619.802932,600.7967468754209,23.0,3235,331,345,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.18574635241301907,0.1936026936026936,False
2015-11-30,762036.1239965,427.6296992124018,20.0,2190,311,342,1782,1,0,1,1,True,True,False,0,0,1,0,0,0,0,1,0,0.1745230078563412,0.1919191919191919,False
2015-12-01,857620.9426407,481.2687669139731,23.0,5121,461,301,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.25869809203142535,0.16891133557800225,False
2015-12-02,867269.57584,486.6832636588103,24.0,10113,496,325,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2783389450056117,0.18237934904601572,False
2015-12-03,676883.031992,379.84457463075194,22.215,2513,393,317,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.22053872053872053,0.17789001122334455,False
2015-12-04,749354.1319635,420.5129808998317,24.0,8073,561,338,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.3148148148148148,0.18967452300785634,False
2015-12-05,966202.367876,542.2011043075197,33.5,2404,380,293,1782,1,0,1,1,True,True,False,1,0,0,0,0,0,1,0,0,0.2132435465768799,0.1644219977553311,False
2015-12-06,1143119.31945,641.4810995791246,25.0,3188,370,343,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.20763187429854096,0.19248035914702583,False
2015-12-07,822334.708983,461.4672889915825,23.0,2031,337,321,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.18911335578002245,0.18013468013468015,False
2015-12-08,712569.16983,399.8704656734007,20.0,4241,360,317,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,1,0,0,0.20202020202020202,0.17789001122334455,False
2015-12-09,747893.782087,419.69348040796854,21.0,9603,457,322,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2564534231200898,0.18069584736251404,False
2015-12-10,657427.1785246,368.92658727530863,22.532,2013,368,336,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.20650953984287318,0.18855218855218855,False
2015-12-11,708392.807819,397.52682818125703,24.0,7574,530,336,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.29741863075196406,0.18855218855218855,False
2015-12-12,915667.884291,513.8428082441077,32.5,2179,389,291,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21829405162738497,0.1632996632996633,False
2015-12-13,1059425.4213405,594.5148267904041,23.0,2924,364,341,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.20426487093153758,0.19135802469135801,False
2015-12-14,811613.7221567,455.45102253462403,24.0,1672,310,332,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1739618406285073,0.186307519640853,False
2015-12-15,779809.953397,437.60378978507293,23.0,5965,392,294,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21997755331088664,0.16498316498316498,False
2015-12-16,859930.249129,482.5646740342312,26.0,11274,496,308,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2783389450056117,0.1728395061728395,False
2015-12-17,809809.748717,454.4386917603816,26.0,2120,363,330,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2037037037037037,0.18518518518518517,False
2015-12-18,893569.902701,501.442145174523,31.0,7493,517,319,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.29012345679012347,0.17901234567901234,False
2015-12-19,1095523.5178683,614.7718955489898,42.0,2231,379,285,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21268237934904602,0.15993265993265993,False
2015-12-20,1175416.9636673,659.6054790501123,30.0,3037,402,325,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2255892255892256,0.18237934904601572,False
2015-12-21,1072887.476889,602.0692911835017,36.5,1811,348,302,1782,1,0,1,1,True,True,False,1,0,0,0,0,0,0,1,0,0.19528619528619529,0.16947250280583614,False
2015-12-22,1141861.90926,640.7754821885522,40.0,4122,382,309,1782,2,0,2,2,True,True,False,1,0,0,1,0,0,1,1,0,0.2143658810325477,0.1734006734006734,False
2015-12-23,1196146.056374,671.2379665398428,42.763999999999996,9276,436,299,1782,1,0,1,1,True,True,False,1,0,0,0,0,0,0,1,0,0.244668911335578,0.16778900112233447,False
2015-12-24,1083680.315238,608.1258783602693,44.0,1838,379,292,1782,1,0,1,1,True,True,False,1,0,0,0,0,0,0,1,0,0.21268237934904602,0.1638608305274972,False
2015-12-26,946725.190766,531.2711508226711,37.0,1725,338,302,1782,1,0,1,1,True,True,False,1,0,0,0,0,0,0,1,0,0.18967452300785634,0.16947250280583614,False
2015-12-27,837714.129168,470.09771558249156,23.0,2582,374,351,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.20987654320987653,0.19696969696969696,False
2015-12-28,789684.9127821,443.14529336818185,25.0,1316,296,300,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.16610549943883277,0.16835016835016836,False
2015-12-29,870762.025758,488.6431120976431,30.0,3848,366,297,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2053872053872054,0.16666666666666666,False
2015-12-30,1030043.735764,578.0267877463524,34.0,9068,408,312,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.22895622895622897,0.1750841750841751,False
2015-12-31,964641.5415009999,541.3252196975309,37.5,1638,293,312,1782,1,0,1,1,True,True,False,1,0,0,0,0,0,0,1,0,0.1644219977553311,0.1750841750841751,False
2016-01-01,16433.394,9.221882154882154,0.0,159,10,1753,1782,1,0,1,1,True,True,False,0,0,0,1,0,0,0,1,0,0.005611672278338945,0.9837261503928171,True
2016-01-02,1066677.424862,598.5844135028058,34.0,1832,382,268,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2143658810325477,0.15039281705948374,False
2016-01-03,1226735.719895,688.4038832182941,24.0,2936,411,318,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.23063973063973064,0.17845117845117844,False
2016-01-04,955956.875097,536.451669526936,21.0,1741,349,303,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.19584736251402918,0.17003367003367004,False
2016-01-05,835320.439089,468.75445515656565,21.0,3950,376,320,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21099887766554434,0.17957351290684623,False
2016-01-06,821685.655923,461.10306168518514,22.0,8959,443,333,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.24859708193041527,0.18686868686868688,False
2016-01-07,653504.3669428,366.7252339746352,18.078,1998,388,322,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21773288439955107,0.18069584736251404,False
2016-01-08,713608.3341557,400.45361063731764,23.0,7235,521,334,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.29236812570145904,0.18742985409652077,False
2016-01-09,989209.458148,555.111929375982,30.677500000000002,1793,389,280,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.21829405162738497,0.15712682379349047,False
2016-01-10,1094693.83696,614.3063058136925,24.107,2700,382,352,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2143658810325477,0.19753086419753085,False
2016-01-11,705495.240963,395.9008086212121,18.0,1467,309,340,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1734006734006734,0.19079685746352412,False
2016-01-12,647058.461085,363.1080028535353,18.0,3683,371,349,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.20819304152637486,0.19584736251402918,False
2016-01-13,660045.317135,370.3958008613917,19.0,8823,438,349,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.24579124579124578,0.19584736251402918,False
2016-01-14,561972.62307,315.360619006734,18.732,1917,374,342,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.20987654320987653,0.1919191919191919,False
2016-01-15,671027.100027,376.558417523569,23.0,7696,561,332,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.3148148148148148,0.186307519640853,False
2016-01-16,959827.146436,538.6235389652077,32.0,2282,436,288,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.244668911335578,0.16161616161616163,False
2016-01-17,1057997.343303,593.7134361969697,24.180999999999997,3141,432,341,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.24242424242424243,0.19135802469135801,False
2016-01-18,709784.229951,398.30764868181814,18.0,2201,401,327,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2250280583613917,0.1835016835016835,False
2016-01-19,630929.75099,354.0570993209876,17.0,4738,491,331,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2755331088664422,0.18574635241301907,False
2016-01-20,738744.013045,414.5589298793491,19.727,10589,587,313,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.32940516273849607,0.17564534231200898,False
2016-01-21,552820.7690359,310.2248984488777,18.0,940,224,347,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.12570145903479238,0.1947250280583614,False
2016-01-22,648431.428037,363.87846691189674,21.0,6542,459,328,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.25757575757575757,0.1840628507295174,False
2016-01-23,906754.833923,508.8410964775533,33.0,924,243,283,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.13636363636363635,0.15881032547699214,False
2016-01-24,980927.7570135,550.4645101085858,21.583,1964,279,335,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.15656565656565657,0.18799102132435466,False
2016-01-25,658090.687097,369.2989265415263,17.0,782,201,342,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1127946127946128,0.1919191919191919,False
2016-01-26,609465.787904,342.012226657688,17.0,3075,262,328,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.14702581369248036,0.1840628507295174,False
2016-01-27,647254.67807,363.2181133950617,18.0,8217,332,338,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.186307519640853,0.18967452300785634,False
2016-01-28,533709.8489592,299.5004764080808,18.0,2483,240,344,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.13468013468013468,0.19304152637485972,False
2016-01-29,660492.758086,370.6468900594837,21.5,8261,473,326,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.2654320987654321,0.1829405162738496,False
2016-01-30,969938.376831,544.2976300959596,32.0,2791,287,286,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1610549943883277,0.16049382716049382,False
2016-01-31,1093211.2294,613.4743150392817,23.0,3759,291,315,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.1632996632996633,0.17676767676767677,False
2016-02-01,872063.3148838,489.3733529089787,21.0,2805,279,324,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.15656565656565657,0.18181818181818182,False
2016-02-02,765233.207779,429.42379785578004,21.0,4924,276,319,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.15488215488215487,0.17901234567901234,False
2016-02-03,772360.939004,433.4236470280584,21.0,9935,358,305,1782,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0.20089786756453423,0.17115600448933782,False
